,acc_test,pre_test,rec_test,f1_test,cross_entropy_loss
0,0.15625,0.10967261904761905,0.15625,0.1258932473776224,2.3008218
1,0.171875,0.32902462121212117,0.171875,0.15966571805387594,2.29239
2,0.1875,0.27380952380952384,0.1875,0.1717459785614357,2.2953598
3,0.171875,0.1559738005050505,0.171875,0.15342111878489587,2.2850184
4,0.1875,0.31473214285714285,0.1875,0.20193062146187146,2.2878118
5,0.265625,0.226614010989011,0.265625,0.22927147832817338,2.271862
6,0.171875,0.18854166666666666,0.171875,0.15804716117216117,2.2664304
7,0.28125,0.2929201007326007,0.28125,0.25186448009227613,2.250534
8,0.3125,0.229399181547619,0.3125,0.23734814578005115,2.2715425
9,0.3125,0.20701754385964913,0.3125,0.23102678571428567,2.2554631
10,0.265625,0.1758319805194805,0.265625,0.2013888888888889,2.2429068
11,0.265625,0.26091746794871795,0.265625,0.2079745775058275,2.243383
12,0.296875,0.19106486344537812,0.296875,0.2208503302253302,2.2304604
13,0.28125,0.38437980604921396,0.28125,0.24727142751039807,2.2220082
14,0.34375,0.24549632352941178,0.34375,0.27219202898550726,2.2001648
15,0.328125,0.4201811974789916,0.328125,0.26536558109833974,2.2282746
16,0.28125,0.18526626559714796,0.28125,0.21287878787878786,2.191883
17,0.25,0.12987945684346613,0.25,0.16898478166570272,2.1749487
18,0.3125,0.18120349702380953,0.3125,0.221776479860719,2.1512403
19,0.21875,0.13964598997493732,0.21875,0.1598160535117057,2.1679163
20,0.25,0.1753561580882353,0.25,0.1946897644927536,2.1911535
21,0.296875,0.182072268009768,0.296875,0.20956346553773025,2.2241225
22,0.25,0.13217329545454545,0.25,0.16963306704260653,2.2258432
23,0.265625,0.17026932932263816,0.265625,0.19539829687856006,2.2047539
24,0.265625,0.1813864087301587,0.265625,0.20005214760729464,2.198567
25,0.3125,0.20023628715034966,0.3125,0.2293656936458794,2.2224357
26,0.421875,0.31785141941391937,0.421875,0.33381278647822765,2.205702
27,0.25,0.3233241368006993,0.25,0.21854984191719873,2.1838474
28,0.328125,0.2965277777777777,0.328125,0.2881628787878787,2.1813958
29,0.4375,0.33033854166666665,0.4375,0.3633497807017544,2.188931
30,0.328125,0.25743371212121213,0.328125,0.26344246031746027,2.135625
31,0.375,0.3083767361111111,0.375,0.31356770833333336,2.1698742
32,0.359375,0.36107408216783216,0.359375,0.2816699953007518,2.1637444
33,0.359375,0.2681080102495544,0.359375,0.29025551994301996,2.2316883
34,0.1875,0.10546875,0.1875,0.13197365714780573,2.1841743
35,0.296875,0.20948660714285716,0.296875,0.23891443701226311,2.1780958
36,0.28125,0.2296401515151515,0.28125,0.22646949404761904,2.193079
37,0.421875,0.3284254807692308,0.421875,0.3569702250417711,2.1455607
38,0.53125,0.4616243131868132,0.53125,0.4853560501998002,2.186074
39,0.3125,0.2589285714285714,0.3125,0.2560946637426901,2.1491847
40,0.34375,0.2807883522727273,0.34375,0.28929526355996943,2.15692
41,0.25,0.29651988636363635,0.25,0.20200827252457684,2.1544445
42,0.390625,0.3640311077811078,0.390625,0.3297042531127284,2.1380134
43,0.21875,0.13018830128205128,0.21875,0.15862418831168834,2.1564028
44,0.34375,0.23450520833333335,0.34375,0.2648705461205461,2.077373
45,0.28125,0.18127185314685312,0.28125,0.21493055555555557,2.0948067
46,0.34375,0.5056423611111112,0.34375,0.32074765512265513,2.1886597
47,0.296875,0.3294101731601732,0.296875,0.23832800165520754,2.1442032
48,0.34375,0.37213203463203465,0.34375,0.31390948649196515,2.1389942
49,0.375,0.2876712901069519,0.375,0.308679263494254,2.1759772
50,0.375,0.26391369047619045,0.375,0.3069226095541885,2.1187215
51,0.421875,0.3558193108974359,0.421875,0.3672701532536091,2.0861576
52,0.375,0.24885531135531136,0.375,0.2960847817442855,2.1918602
53,0.25,0.1939918154761905,0.25,0.20474220052393427,2.1533067
54,0.34375,0.2736328125,0.34375,0.2693661236424394,2.0902007
55,0.375,0.40678943452380956,0.375,0.3172368996135444,2.076147
56,0.359375,0.4038661858974359,0.359375,0.3045584929776106,2.1278815
57,0.34375,0.31742424242424244,0.34375,0.3027891803651285,2.1205702
