,acc_test,pre_test,rec_test,f1_test,cross_entropy_loss
0,0.09375,0.0915798611111111,0.09375,0.0913804945054945,2.2838295
1,0.21875,0.2770337301587301,0.21875,0.22304406173891464,2.2525961
2,0.09375,0.09621324855699856,0.09375,0.08736939888134741,2.2829983
3,0.1875,0.22202818627450982,0.1875,0.18689903846153846,2.2602005
4,0.234375,0.30877976190476186,0.234375,0.22431023837273836,2.2011735
5,0.21875,0.2616815476190476,0.21875,0.1969150641025641,2.1717021
6,0.203125,0.2525483630952381,0.203125,0.1698564593301435,2.1908665
7,0.3125,0.2846613455988456,0.3125,0.26672747697563876,2.123009
8,0.34375,0.35860164141414136,0.34375,0.3410313644688644,2.1712286
9,0.25,0.2262902462121212,0.25,0.232069970363314,2.2018845
10,0.234375,0.17509920634920634,0.234375,0.19730790043290042,2.2122183
11,0.390625,0.40141369047619047,0.390625,0.3808961565395389,2.0576875
12,0.296875,0.2814732142857143,0.296875,0.2661713286713287,2.1148674
13,0.34375,0.41468253968253965,0.34375,0.34535963423831073,2.13087
14,0.40625,0.48227137445887447,0.40625,0.38850897366522363,2.019786
15,0.421875,0.4593547077922078,0.421875,0.4253077651515152,2.125067
16,0.375,0.39047844516594515,0.375,0.35989128059440556,2.0836294
17,0.421875,0.40740327380952385,0.421875,0.3932885599415204,2.0999663
18,0.4375,0.40466044372294374,0.4375,0.4114243943191312,2.1033611
19,0.359375,0.3904761904761905,0.359375,0.3560897435897436,2.0234976
20,0.328125,0.37276785714285715,0.328125,0.32219855254394725,2.146726
21,0.328125,0.2939484126984127,0.328125,0.2944940476190476,1.9996111
22,0.421875,0.4816964285714286,0.421875,0.4338675213675214,2.0202975
23,0.40625,0.49107142857142855,0.40625,0.42191815174956615,2.0801811
24,0.421875,0.4319568452380953,0.421875,0.4038841366966367,2.0326343
25,0.375,0.3453125,0.375,0.3531572046374678,2.0307484
26,0.421875,0.46207837301587296,0.421875,0.4279632591673033,2.1579936
27,0.359375,0.44401041666666663,0.359375,0.3686516608391608,1.9687977
28,0.421875,0.47516121031746034,0.421875,0.4294953999227896,2.0367718
29,0.46875,0.5313430059523809,0.46875,0.4720457815486587,2.0224085
30,0.484375,0.5288656655844156,0.484375,0.4812767094017094,2.0752587
31,0.453125,0.4839285714285714,0.453125,0.4408586688724072,1.9638109
32,0.34375,0.4072172619047619,0.34375,0.343252840909091,1.9452162
33,0.375,0.4460379464285714,0.375,0.3736043904012654,2.0659852
34,0.390625,0.4328869047619047,0.390625,0.3919635562558357,1.9521632
35,0.40625,0.4435639880952381,0.40625,0.40664223386262854,1.8675768
36,0.40625,0.4453683035714286,0.40625,0.40377716646099,1.956786
37,0.453125,0.44932021103896097,0.453125,0.4410730201171377,2.0111575
38,0.5,0.5611111111111111,0.5,0.5238467261904762,1.8872366
