,acc_test,pre_test,rec_test,f1_test,cross_entropy_loss
1,0.3125,0.3322509955322455,0.3125,0.2880629604313815,2.13715
2,0.34375,0.3758680555555555,0.34375,0.3368823450854701,2.0955672
3,0.234375,0.24153645833333331,0.234375,0.21892095853492916,2.0051298
4,0.4375,0.5271661931818182,0.4375,0.4483128263688925,2.065515
5,0.4375,0.4343513257575758,0.4375,0.42366891633048753,1.9087929
6,0.40625,0.4503066378066378,0.40625,0.39942863509039983,2.023006
7,0.421875,0.41912202380952374,0.421875,0.40271100427350426,2.0296476
8,0.5625,0.6614583333333333,0.5625,0.5657460645971675,1.9081889
9,0.484375,0.5057787698412698,0.484375,0.47367395676219204,2.013311
10,0.453125,0.4688244047619048,0.453125,0.45064616755793224,1.9209685
11,0.5,0.5753162202380953,0.5,0.5185546683708447,1.8467791
12,0.46875,0.49962797619047616,0.46875,0.4600213254238022,1.9408183
13,0.484375,0.5587301587301586,0.484375,0.5040514584100111,1.9585036
14,0.5625,0.5472222222222222,0.5625,0.5455222473604826,1.9283826
15,0.546875,0.6156858766233766,0.546875,0.5478699813258637,1.7739319
16,0.546875,0.6097819715007216,0.546875,0.5442527090964592,1.8742108
17,0.5,0.4764880952380952,0.5,0.4809333530139451,1.9386866
18,0.5625,0.6145833333333334,0.5625,0.5581179732773676,1.7766957
19,0.4375,0.4665922619047619,0.4375,0.4283224587912088,1.8054848
20,0.546875,0.645982142857143,0.546875,0.5697769372171946,1.8665943
21,0.4375,0.43545386904761907,0.4375,0.42128739316239316,1.9549313
22,0.609375,0.6579241071428572,0.609375,0.6242288961038961,1.8090429
23,0.453125,0.5539806547619047,0.453125,0.4742022586546581,1.7537074
24,0.5,0.5982514880952381,0.5,0.5104930455573837,1.8465853
25,0.5,0.48986235119047616,0.5,0.4759168097983887,1.8104441
26,0.5625,0.6177951388888888,0.5625,0.5780303030303029,1.8708042
27,0.53125,0.6315746753246755,0.53125,0.5436261655011655,1.813151
28,0.625,0.6835813492063493,0.625,0.6352782634032633,1.8074327
29,0.5625,0.6266741071428572,0.5625,0.5692795868347339,1.643565
30,0.609375,0.6064563041125541,0.609375,0.5994307775557776,1.7148209
