,acc_test,pre_test,rec_test,f1_test,cross_entropy_loss
0,0.203125,0.163088474025974,0.203125,0.17607921791905168,2.2082596
1,0.265625,0.1827059659090909,0.265625,0.2090560583207642,2.1873317
2,0.3125,0.2256524725274725,0.3125,0.25163703573314555,2.0887694
3,0.25,0.17547348484848485,0.25,0.20400219298245617,2.1265357
4,0.359375,0.26532061688311687,0.359375,0.286844255245958,2.0295954
5,0.359375,0.23536307442557441,0.359375,0.27806490384615384,2.0594125
6,0.3125,0.22530143467643468,0.3125,0.2520499283245994,2.061749
7,0.40625,0.30277682387057386,0.40625,0.340031297606762,2.1070647
8,0.453125,0.36796875,0.453125,0.39308271385477267,1.9865317
9,0.484375,0.3632930871212121,0.484375,0.41383547008547006,2.0321956
10,0.453125,0.304296875,0.453125,0.35903563348416284,1.9918631
11,0.5625,0.487109375,0.5625,0.5133282424812029,2.0115118
12,0.46875,0.3218769078144078,0.46875,0.3770752753277425,1.8742455
13,0.359375,0.28492965367965367,0.359375,0.3015094739819004,1.9868321
14,0.46875,0.3496482683982684,0.46875,0.3913284193070861,1.9440334
15,0.484375,0.4566260562354313,0.484375,0.4439955877455878,1.9501337
16,0.453125,0.3439162833694083,0.453125,0.37959540459540453,1.9799223
17,0.59375,0.45368303571428575,0.59375,0.5091236888111887,2.017117
18,0.4375,0.3312855113636364,0.4375,0.3615702417100443,1.8567874
19,0.4375,0.34756944444444443,0.4375,0.3808375754147813,2.0082521
20,0.484375,0.40065611471861473,0.484375,0.426369429936006,1.8382323
21,0.515625,0.4348214285714286,0.515625,0.452582578240473,1.9855144
22,0.5,0.4174536401098901,0.5,0.45029761904761906,1.9221768
23,0.515625,0.417340472027972,0.515625,0.45098939051144926,1.9954277
24,0.4375,0.30323040674603174,0.4375,0.35524586813649306,1.8964972
25,0.390625,0.3055735930735931,0.390625,0.33017365600086185,1.8579541
26,0.515625,0.3869205013736264,0.515625,0.439060939060939,1.867613
27,0.421875,0.3128156565656566,0.421875,0.3541469712885154,1.903409
28,0.5625,0.4490372474747475,0.5625,0.4847716009480715,1.8455853
29,0.515625,0.4175862332112332,0.515625,0.44711877349624063,1.8923733
30,0.421875,0.32946047008547014,0.421875,0.35793481866430776,1.9117384
31,0.484375,0.38261183261183257,0.484375,0.4169094794094794,1.8658162
32,0.546875,0.4210427593240093,0.546875,0.46375,1.9544351
33,0.5,0.408364898989899,0.5,0.44462879848909265,1.8195388
34,0.5,0.35264700577200575,0.5,0.4070841918498168,1.898284
35,0.484375,0.34090909090909094,0.484375,0.39504453879453877,1.8146684
36,0.5625,0.4695025027056277,0.5625,0.5050940972404788,1.9741784
37,0.5,0.3481077516233766,0.5,0.40362427336595297,1.9012872
38,0.625,0.5383928571428571,0.625,0.5596532883986928,1.9789448
39,0.375,0.2979510073260073,0.375,0.32412687139249635,1.8020494
40,0.46875,0.3076208513708514,0.46875,0.36812059253525975,1.9000113
41,0.390625,0.30390625000000004,0.390625,0.32417466488190166,1.8393272
42,0.5625,0.4497655122655123,0.5625,0.48965773809523816,1.8163822
43,0.375,0.27153905122655125,0.375,0.2998781243266537,1.8542691
44,0.390625,0.2579899267399267,0.390625,0.30406936813186813,1.8886218
45,0.640625,0.5379734848484848,0.640625,0.5706159931077694,1.8398657
46,0.40625,0.25466720779220775,0.40625,0.30935617436077,1.8527882
47,0.4375,0.3598710317460317,0.4375,0.3786057692307692,1.8947014
48,0.4375,0.35440037393162394,0.4375,0.38087831286360696,1.8736082
49,0.546875,0.4517496392496392,0.546875,0.4812287263390205,1.8375936
50,0.453125,0.32482448107448103,0.453125,0.37292897808003306,1.8071005
51,0.4375,0.3546547202797203,0.4375,0.38265420751633983,1.9403323
52,0.546875,0.45944038600288595,0.546875,0.48914473684210524,1.8733745
53,0.390625,0.2766166125541126,0.390625,0.31661529743476335,1.8688583
54,0.421875,0.260574494949495,0.421875,0.3153955661211853,1.7423322
55,0.546875,0.4545572916666667,0.546875,0.485849947266356,1.8506569
56,0.5,0.35032242063492064,0.5,0.4033158936651583,1.9010042
57,0.53125,0.3844629329004329,0.53125,0.44422808094683097,1.8879838
58,0.515625,0.4506786616161616,0.515625,0.46563772713032586,1.8707572
59,0.59375,0.46778724747474754,0.59375,0.5138998131802408,1.8399322
60,0.546875,0.5095373376623377,0.546875,0.5102086897933937,1.7831886
61,0.59375,0.4801373106060606,0.59375,0.5207116668054168,1.855789
62,0.515625,0.4498996663059163,0.515625,0.4678786810776942,1.846703
63,0.484375,0.4019209956709957,0.484375,0.423303952991453,1.7925649
64,0.53125,0.3565848214285714,0.53125,0.4200757575757576,1.8358928
65,0.421875,0.27439266462703965,0.421875,0.31899556036069193,1.8655142
66,0.59375,0.4954120098651349,0.59375,0.5344687615408775,1.9134661
67,0.46875,0.39020900974025974,0.46875,0.4202154820261438,1.8097024
68,0.484375,0.3216889880952381,0.484375,0.37969109144854113,1.8017026
69,0.46875,0.3467583198051948,0.46875,0.385306976010101,1.8737178
70,0.453125,0.34555526938339437,0.453125,0.37788990764996955,1.7776972
71,0.3125,0.1914654356060606,0.3125,0.2329421752675429,1.8533654
72,0.53125,0.408198051948052,0.53125,0.4543168228829993,1.7585535
73,0.46875,0.36223958333333334,0.46875,0.4014880952380952,1.9260652
74,0.4375,0.4119678932178932,0.4375,0.4061398237179487,1.898128
75,0.515625,0.4027185921717171,0.515625,0.43134841057635176,1.8215002
76,0.5,0.4250248015873016,0.5,0.4526229790161679,1.8703003
77,0.453125,0.38596906565656564,0.453125,0.3997068994601889,1.761175
78,0.375,0.28946552579365076,0.375,0.30807794179504705,1.778202
79,0.5625,0.4731894841269841,0.5625,0.5054161846925005,1.8461475
