,acc_test,pre_test,rec_test,f1_test,cross_entropy_loss
1,0.3125,0.2566105769230769,0.3125,0.2601327487516746,2.013393
2,0.46875,0.3973338293650793,0.46875,0.4200853825728682,2.0579531
3,0.390625,0.39875372023809524,0.390625,0.3868665444033091,2.0608716
4,0.515625,0.5206411210317461,0.515625,0.502446530078109,2.0377057
5,0.53125,0.473046875,0.53125,0.4913097931480285,1.9975445
6,0.453125,0.3858630952380952,0.453125,0.4070501598075128,1.9415722
7,0.546875,0.5541666666666666,0.546875,0.5421234402852049,1.8249233
8,0.5625,0.6247023809523808,0.5625,0.5645823040184453,1.8621755
9,0.65625,0.7061321924603174,0.65625,0.6589686355311355,1.9685013
10,0.609375,0.6077132936507936,0.609375,0.5910419849758085,1.9150711
11,0.5625,0.611030505952381,0.5625,0.5644362530851501,1.8312968
12,0.53125,0.6003534226190477,0.53125,0.5306773088023088,1.749424
13,0.640625,0.7386160714285716,0.640625,0.6708340959489857,1.7006531
14,0.65625,0.6675409226190476,0.65625,0.6516192676808485,1.7380064
15,0.75,0.8318080357142856,0.75,0.7710682189542483,1.7765656
16,0.59375,0.6642857142857143,0.59375,0.592588141025641,1.8367797
17,0.65625,0.659672619047619,0.65625,0.648633188706718,1.7883804
18,0.796875,0.8050595238095238,0.796875,0.7936698717948718,1.7449391
19,0.40625,0.47269965277777776,0.40625,0.40937362270082855,1.6970606
20,0.609375,0.66015625,0.609375,0.6218207956259427,1.6780143
21,0.65625,0.6703621031746032,0.65625,0.6533655146936397,1.7196484
22,0.671875,0.7686755952380953,0.671875,0.7109640359640359,1.7171144
23,0.59375,0.7065848214285715,0.59375,0.6131689133986928,1.6814477
24,0.59375,0.6612723214285714,0.59375,0.5914853238866397,1.6544404
25,0.6875,0.7209821428571428,0.6875,0.6879014990857096,1.6544558
26,0.65625,0.7093005952380952,0.65625,0.667574195670171,1.6986587
27,0.59375,0.6483630952380953,0.59375,0.6071286786130536,1.702975
28,0.6875,0.7013764880952381,0.6875,0.6894035616945833,1.7078605
29,0.671875,0.7188430059523809,0.671875,0.6788506428212311,1.6831584
30,0.640625,0.6712611607142858,0.640625,0.6440286531279178,1.6018038
31,0.6875,0.7321428571428572,0.6875,0.6903721278721279,1.6358048
32,0.671875,0.7174107142857143,0.671875,0.6725636087768441,1.6336505
33,0.65625,0.6776413690476191,0.65625,0.6551233488733489,1.5654259
34,0.8125,0.8512524801587301,0.8125,0.8163069569319569,1.5933446
35,0.703125,0.7674851190476191,0.703125,0.7124307065483536,1.6401308
36,0.6875,0.7307167658730158,0.6875,0.6990113236436765,1.6954503
37,0.609375,0.6429873511904762,0.609375,0.6185307543763426,1.6143539
38,0.71875,0.7957589285714285,0.71875,0.739114964896215,1.6666858
39,0.640625,0.6751488095238095,0.640625,0.6425142973856209,1.6048558
40,0.703125,0.7521949404761905,0.703125,0.7100067110177405,1.5457189
41,0.6875,0.7271329365079365,0.6875,0.692138511106197,1.5550728
42,0.59375,0.6462983630952381,0.59375,0.5966962648258604,1.5707155
43,0.6875,0.7083953373015872,0.6875,0.6863230291273055,1.6171703
44,0.640625,0.6423363095238095,0.640625,0.6328208556149731,1.607738
45,0.734375,0.7630208333333333,0.734375,0.7308134191176471,1.5969617
46,0.765625,0.8025545634920634,0.765625,0.7687809586247085,1.6450543
