,acc_test,pre_test,rec_test,f1_test,cross_entropy_loss
0,0.34375,0.24717600108225107,0.34375,0.2841385603154305,2.1108499
1,0.40625,0.4257339015151515,0.40625,0.39312900641025644,2.0003786
2,0.421875,0.36349544552669555,0.421875,0.3802630427170869,1.9920495
3,0.421875,0.40825892857142854,0.421875,0.40661913698509095,1.8848534
4,0.546875,0.5595982142857142,0.546875,0.5417763157894737,1.9201795
5,0.625,0.6165736607142858,0.625,0.6143313794049088,1.819863
6,0.453125,0.48742559523809526,0.453125,0.452960451007326,1.8146954
7,0.8125,0.8285342261904761,0.8125,0.8125273164335665,1.8059493
8,0.640625,0.7516741071428571,0.640625,0.6592704476895653,1.7356889
9,0.703125,0.7118303571428571,0.703125,0.6993991023596287,1.8289946
10,0.59375,0.6314360119047618,0.59375,0.593731789044289,1.7652919
11,0.5625,0.5974330357142856,0.5625,0.5641229787369493,1.7684321
12,0.671875,0.7045758928571428,0.671875,0.6768262987012987,1.6871793
13,0.75,0.8489397321428572,0.75,0.7817857872315593,1.7470534
14,0.8125,0.8203125,0.8125,0.8097179501784764,1.6932812
15,0.703125,0.7643849206349206,0.703125,0.7224263313279857,1.6585741
16,0.671875,0.7260281385281385,0.671875,0.6731016685520362,1.6191227
17,0.640625,0.6636904761904762,0.640625,0.6442102245181288,1.6717116
18,0.796875,0.8217261904761904,0.796875,0.8037774725274726,1.6705632
19,0.65625,0.7091517857142857,0.65625,0.6673076923076923,1.6777585
20,0.65625,0.7417534722222223,0.65625,0.679854347041847,1.6451377
21,0.703125,0.7545386904761905,0.703125,0.7091962930161944,1.6591609
22,0.703125,0.7608630952380953,0.703125,0.7256839514652014,1.6123834
23,0.65625,0.7307686237373738,0.65625,0.6712594696969697,1.6301246
24,0.71875,0.7904203869047619,0.71875,0.7353243384904569,1.6364967
25,0.796875,0.8211123511904761,0.796875,0.7965980863499246,1.6544926
26,0.65625,0.7077752976190476,0.65625,0.6746291035353535,1.5912461
27,0.6875,0.7202070932539683,0.6875,0.6934703853132161,1.6298676
28,0.703125,0.735546875,0.703125,0.709033848096348,1.6303189
29,0.765625,0.7806175595238095,0.765625,0.7655049628733839,1.6535366
30,0.703125,0.7352120535714286,0.703125,0.7054008491508491,1.594358
31,0.6875,0.700875946969697,0.6875,0.68702347999223,1.6114624
32,0.703125,0.75,0.703125,0.711525974025974,1.6117167
33,0.640625,0.6934523809523809,0.640625,0.6404231459330143,1.5845661
34,0.78125,0.8043154761904762,0.78125,0.7819363362332111,1.6043206
35,0.765625,0.8140625,0.765625,0.7709315296631474,1.5966656
36,0.75,0.801171875,0.75,0.7593543405124287,1.6509624
37,0.703125,0.7268911210317461,0.703125,0.7021056224906845,1.5824234
38,0.75,0.8166356646825397,0.75,0.7674172173930301,1.5489893
39,0.65625,0.7156994047619047,0.65625,0.6679556197478992,1.5342314
40,0.703125,0.7280381944444445,0.703125,0.7021736739567621,1.5048969
41,0.828125,0.8661458333333334,0.828125,0.8360037531912532,1.6037056
42,0.71875,0.7398189484126985,0.71875,0.7230038368172076,1.6185975
43,0.71875,0.721577380952381,0.71875,0.7084391964942952,1.5336711
44,0.6875,0.6920138888888889,0.6875,0.6732576884920635,1.5707657
45,0.78125,0.8461805555555556,0.78125,0.7845923607642358,1.573296
46,0.703125,0.7193638392857142,0.703125,0.6980431352166065,1.5753232
47,0.71875,0.7219122023809523,0.71875,0.7093559218559219,1.550381
48,0.765625,0.790718005952381,0.765625,0.770218894667424,1.4898914
49,0.71875,0.7862847222222222,0.71875,0.7361087901069518,1.6117493
50,0.703125,0.7453187003968255,0.703125,0.7088753923772305,1.544532
51,0.671875,0.6996837797619048,0.671875,0.6769429304355775,1.5772939
52,0.78125,0.7952566964285714,0.78125,0.7855130776086657,1.5579123
53,0.71875,0.8125,0.71875,0.7383814102564102,1.477458
54,0.71875,0.7745535714285714,0.71875,0.7240716391451686,1.5392468
55,0.8125,0.8555634469696969,0.8125,0.8196086108540153,1.6421988
56,0.765625,0.7799665178571428,0.765625,0.763812902783491,1.5149059
57,0.8125,0.8097098214285714,0.8125,0.8063913032433252,1.5241824
58,0.765625,0.8294766865079365,0.765625,0.7718724162887766,1.5302155
59,0.703125,0.6938852813852814,0.703125,0.6891276212822265,1.5587718
60,0.78125,0.8145213293650795,0.78125,0.7878727707191331,1.4925735
61,0.765625,0.7816220238095237,0.765625,0.766517857142857,1.5436947
62,0.828125,0.8877790178571429,0.828125,0.845069544426162,1.5018431
63,0.828125,0.8770089285714285,0.828125,0.8399014180264179,1.5659102
64,0.609375,0.642423115079365,0.609375,0.6090763556296644,1.509534
65,0.796875,0.8438472985347985,0.796875,0.8007588158369409,1.539931
66,0.828125,0.857204861111111,0.828125,0.832321620373091,1.5294381
67,0.8125,0.8198350694444445,0.8125,0.8121473501988208,1.4637973
68,0.796875,0.7941220238095239,0.796875,0.7934513403263403,1.5247145
69,0.75,0.7792534722222222,0.75,0.7548359831871345,1.5010829
70,0.796875,0.8039434523809523,0.796875,0.7945661064082117,1.4993638
71,0.78125,0.8024553571428572,0.78125,0.7873152067231014,1.4642162
72,0.703125,0.7229972718253969,0.703125,0.7082074175824176,1.4929878
73,0.8125,0.8387152777777778,0.8125,0.8065265642241745,1.4656594
74,0.734375,0.762890625,0.734375,0.7371652559985445,1.4864197
75,0.796875,0.8155877976190476,0.796875,0.7974468673687424,1.5244963
76,0.796875,0.824032738095238,0.796875,0.7985851872800402,1.4622862
77,0.71875,0.7656622023809524,0.71875,0.7259707510626628,1.4768112
78,0.75,0.7719618055555555,0.75,0.7488132731239349,1.5449096
79,0.796875,0.8394159226190476,0.796875,0.8090426373055049,1.4692812
