,acc_test,pre_test,rec_test,f1_test,cross_entropy_loss
1,0.40625,0.3759858630952381,0.40625,0.37730654761904764,2.1076403
2,0.4375,0.46227114898989907,0.4375,0.41160011863136864,1.9417801
3,0.421875,0.484375,0.421875,0.43956699703482793,1.8952998
4,0.515625,0.5659722222222222,0.515625,0.5238575021469758,1.8533336
5,0.546875,0.5507688492063492,0.546875,0.5262559055527806,1.8906791
6,0.640625,0.651860119047619,0.640625,0.6162000785162549,1.7794659
7,0.640625,0.6571800595238095,0.640625,0.6364021650326797,1.7930152
8,0.640625,0.7162760416666667,0.640625,0.648647186147186,1.7703116
9,0.703125,0.7374999999999999,0.703125,0.6985767425299159,1.847261
10,0.703125,0.7230654761904762,0.703125,0.7067027453540611,1.8680155
11,0.671875,0.7386160714285714,0.671875,0.6919472760695187,1.8426795
12,0.578125,0.6121031746031745,0.578125,0.5820741274978891,1.7664671
13,0.625,0.7255580357142858,0.625,0.6567577030812325,1.8677804
14,0.75,0.7655877976190476,0.75,0.7495744655671125,1.7695963
15,0.703125,0.7918526785714286,0.703125,0.7264930290297937,1.6959901
16,0.703125,0.7310019841269841,0.703125,0.7026768804112554,1.7368739
17,0.6875,0.7233072916666666,0.6875,0.6919573482073481,1.7644987
18,0.71875,0.7712053571428571,0.71875,0.7245976017768782,1.7674059
19,0.625,0.6664062500000001,0.625,0.6242800245098039,1.6749916
20,0.703125,0.7501860119047619,0.703125,0.7131235084360084,1.6426721
21,0.765625,0.7796875,0.765625,0.7606350400008488,1.6543807
22,0.734375,0.7782366071428573,0.734375,0.7438379329004329,1.6809944
23,0.59375,0.689157196969697,0.59375,0.6177781011880277,1.669071
24,0.6875,0.7254340277777778,0.6875,0.6926073789149447,1.6512177
25,0.703125,0.7482142857142857,0.703125,0.7077736933205684,1.6792703
26,0.703125,0.7451636904761905,0.703125,0.7199057886557887,1.7113782
27,0.65625,0.7062499999999999,0.65625,0.6655675054112554,1.6620169
28,0.71875,0.745014880952381,0.71875,0.7253302253302253,1.6973244
29,0.78125,0.8331101190476191,0.78125,0.7903847272062733,1.6500983
30,0.59375,0.6466703869047619,0.59375,0.6070226648351648,1.7013972
31,0.6875,0.755368979978355,0.6875,0.7055226023976023,1.7158128
32,0.71875,0.7760416666666666,0.71875,0.7288270574454785,1.5332817
33,0.703125,0.7435515873015872,0.703125,0.7052823136293531,1.539142
34,0.734375,0.7776413690476192,0.734375,0.7403492774586525,1.6073523
35,0.71875,0.7401599702380952,0.71875,0.7214674010629893,1.5311886
36,0.734375,0.776450892857143,0.734375,0.7407526501276501,1.5816791
37,0.671875,0.692702132936508,0.671875,0.6737613411592707,1.6280074
38,0.71875,0.7945808531746031,0.71875,0.7353254405982734,1.6266385
39,0.671875,0.7387400793650792,0.671875,0.686614597992307,1.5710597
40,0.734375,0.7912946428571429,0.734375,0.7496863889786683,1.6342518
41,0.703125,0.7687499999999999,0.703125,0.7193604572510823,1.5412096
42,0.765625,0.8188802083333333,0.765625,0.7703540638283285,1.6774796
43,0.734375,0.7745659722222223,0.734375,0.7395322712418301,1.6139622
44,0.734375,0.7690848214285715,0.734375,0.7263550251831502,1.654469
45,0.828125,0.8642361111111111,0.828125,0.8265825754107003,1.5676045
46,0.703125,0.7541294642857143,0.703125,0.7143398268398268,1.5246722
47,0.671875,0.6912574404761903,0.671875,0.6686207022144521,1.595822
48,0.71875,0.7688492063492063,0.71875,0.7294757326007325,1.5261043
49,0.671875,0.719302398989899,0.671875,0.671160888239335,1.5375385
50,0.6875,0.7473958333333334,0.6875,0.7014810327540107,1.5994645
51,0.734375,0.7927269345238096,0.734375,0.7467424068986569,1.5225128
52,0.734375,0.7541480654761905,0.734375,0.7389288815759405,1.5070083
