,acc_test,pre_test,rec_test,f1_test,cross_entropy_loss
2,0.59375,0.6501116071428571,0.59375,0.6006040400571651,0.71951294
3,0.609375,0.6759672619047619,0.609375,0.6202733898046398,0.8042412
4,0.671875,0.7139880952380953,0.671875,0.6814274267399267,0.78951895
5,0.6875,0.7125,0.6875,0.6799457282913165,0.294453
6,0.625,0.646875,0.625,0.6116544913419913,0.4331352
7,0.71875,0.7259413329725829,0.71875,0.7012014210205,0.51028246
8,0.6875,0.7347368777056276,0.6875,0.6969854797979796,0.38756445
9,0.75,0.7625372023809524,0.75,0.7422785547785548,0.3299362
10,0.65625,0.6861421130952381,0.65625,0.6614684201032885,0.21671616
11,0.6875,0.7623573908730159,0.6875,0.6978355820037806,0.10756162
12,0.609375,0.6195498511904762,0.609375,0.5955371017871017,0.14479029
13,0.703125,0.8127418154761905,0.703125,0.7312478983434867,0.26707488
14,0.78125,0.7901785714285714,0.78125,0.7804669289044288,0.11757293
15,0.796875,0.8385416666666666,0.796875,0.8092279411764706,0.11416675
16,0.671875,0.7096974206349206,0.671875,0.6694317365103936,0.088639885
17,0.6875,0.7262834821428571,0.6875,0.6910993418346358,0.1653724
18,0.703125,0.7547309027777778,0.703125,0.7162551264524949,0.0426495
19,0.6875,0.7203559027777777,0.6875,0.6653354269522748,0.25503346
20,0.71875,0.8229786706349207,0.71875,0.7476611317603965,0.03306641
21,0.6875,0.6929315476190476,0.6875,0.6774172647527911,0.081424266
22,0.703125,0.706676700036075,0.703125,0.6972907693595833,0.0081259655
23,0.625,0.6775421626984127,0.625,0.640609681372549,0.006976565
24,0.78125,0.8219308035714286,0.78125,0.7787269154456654,0.033547692
25,0.6875,0.7028521825396825,0.6875,0.661963128246023,0.0032890507
26,0.71875,0.7406622023809524,0.71875,0.7178282244071719,0.0010387471
27,0.640625,0.6940600198412699,0.640625,0.6477739478658596,0.0007710057
28,0.625,0.7106026785714286,0.625,0.6426066886544828,0.0011542803
29,0.75,0.7904079861111111,0.75,0.7550237752443634,0.0008275149
30,0.734375,0.7578125,0.734375,0.7332570207570207,0.0022891772
31,0.65625,0.7005580357142858,0.65625,0.6576507997543802,0.0010204753
32,0.75,0.8398065476190477,0.75,0.7657500485625486,0.0017059918
33,0.75,0.7515625,0.75,0.7407768218623482,0.00023135159
34,0.6875,0.7312996031746032,0.6875,0.6809434489121989,0.0027409745
35,0.796875,0.8277529761904762,0.796875,0.7963357731449835,0.00044516014
36,0.796875,0.8116071428571429,0.796875,0.7989449147343883,0.0001758081
37,0.671875,0.7152529761904761,0.671875,0.6708791463846611,0.0003095779
38,0.6875,0.7565724206349207,0.6875,0.7086271367521367,0.000815101
39,0.625,0.6746527777777778,0.625,0.6289549492045622,0.00023218886
40,0.78125,0.7954190340909091,0.78125,0.7752863455988457,0.00047793178
41,0.71875,0.7795454545454544,0.71875,0.7230858277322093,0.00039791412
42,0.71875,0.7424107142857143,0.71875,0.7106635858014534,0.00019549212
43,0.75,0.757514880952381,0.75,0.7463654401154401,6.6034954e-05
44,0.625,0.6716269841269842,0.625,0.6076904483384262,0.00058898283
45,0.765625,0.8377976190476191,0.765625,0.7704274891774892,0.00023765204
46,0.640625,0.6915364583333333,0.640625,0.6515586843711845,0.00020889947
47,0.703125,0.7385540674603174,0.703125,0.7064448011139187,0.00012517582
48,0.71875,0.7508370535714285,0.71875,0.723125659063159,0.00022349076
49,0.6875,0.7271622474747473,0.6875,0.6937099358974359,0.00018862975
50,0.609375,0.6413690476190476,0.609375,0.6177813072344323,8.630413e-05
51,0.609375,0.661923363095238,0.609375,0.6131744078290131,0.00017901351
52,0.640625,0.6730282738095238,0.640625,0.6453454633601692,8.62836e-05
53,0.703125,0.7682291666666666,0.703125,0.7158006005432476,0.00037782587
54,0.703125,0.7745535714285714,0.703125,0.7030979437229437,0.00018955127
55,0.765625,0.782390873015873,0.765625,0.7648065476190476,0.00043978606
56,0.703125,0.7513950892857143,0.703125,0.7020708732057416,0.00016612033
57,0.75,0.7513578869047619,0.75,0.7453331492853551,8.3893145e-05
58,0.75,0.7825520833333334,0.75,0.74085202991453,0.000113254326
59,0.765625,0.7734375,0.765625,0.759416625041625,0.0001036819
60,0.71875,0.7284288194444445,0.71875,0.7139033524095444,0.00022446562
61,0.75,0.7578125,0.75,0.7462162837162837,9.398065e-05
62,0.703125,0.7840277777777778,0.703125,0.7159726991758242,8.8121116e-05
63,0.8125,0.8211309523809524,0.8125,0.8089136557886557,9.611371e-05
64,0.734375,0.7611049107142857,0.734375,0.7335678822811176,8.044665e-05
65,0.8125,0.8614697802197803,0.8125,0.8147744779730073,0.00023286056
66,0.78125,0.8097470238095239,0.78125,0.7870907738095237,0.00025582357
67,0.671875,0.6995907738095238,0.671875,0.6738987574925074,0.00014758478
68,0.828125,0.8387090773809525,0.828125,0.8202481546231546,0.00026007506
69,0.75,0.765407986111111,0.75,0.7459054834054833,0.00012945922
70,0.6875,0.7327566964285714,0.6875,0.6817722973513415,5.163339e-05
71,0.625,0.6581845238095239,0.625,0.6264061714429362,0.00016003534
72,0.75,0.76640625,0.75,0.7495077838827838,6.683185e-05
73,0.828125,0.8470052083333333,0.828125,0.8299956804891016,0.00020652084
74,0.71875,0.7648065476190475,0.71875,0.7238850559163059,4.9812203e-05
75,0.71875,0.7339725378787879,0.71875,0.7132034632034633,4.3908694e-05
76,0.703125,0.7450396825396826,0.703125,0.7101831226371668,0.0007860127
77,0.578125,0.5792410714285714,0.578125,0.5635082799145299,3.1429194e-05
78,0.703125,0.7399976325757576,0.703125,0.7073013609197819,9.301285e-05
79,0.78125,0.8055183531746032,0.78125,0.7858261232124428,7.128947e-05
