,acc_test,pre_test,rec_test,f1_test,cross_entropy_loss
0,0.265625,0.17112379807692307,0.265625,0.20151442307692308,1.7176507
1,0.234375,0.39375,0.234375,0.20227272727272727,1.6468595
2,0.3125,0.28027597402597404,0.3125,0.26438052079499447,1.444185
3,0.328125,0.41766493055555554,0.328125,0.2979590374902875,1.4639919
4,0.3125,0.21920080532212885,0.3125,0.2390505719638784,1.3744807
5,0.453125,0.38359375,0.453125,0.3888888888888889,1.4300896
6,0.40625,0.35894097222222227,0.40625,0.35859895769435246,1.3332642
7,0.5625,0.621986607142857,0.5625,0.5484983766233766,1.1174839
8,0.609375,0.7732944139194139,0.609375,0.60411134004884,1.1191475
9,0.59375,0.7066761363636364,0.59375,0.5863914220991427,1.2488098
10,0.453125,0.5019176136363637,0.453125,0.41739140803339175,1.1388819
11,0.59375,0.6467548076923078,0.59375,0.5894228320698909,1.0438397
12,0.5625,0.6423673115079365,0.5625,0.558405008733956,0.9357644
13,0.53125,0.6871651785714286,0.53125,0.5329897584033614,0.93716896
14,0.6875,0.7515997023809524,0.6875,0.6761945162680457,0.9628192
15,0.734375,0.7455357142857142,0.734375,0.7186467254062363,1.1683336
16,0.578125,0.6755208333333332,0.578125,0.5861292353479853,0.70977086
17,0.546875,0.6162049755799756,0.546875,0.5262068660506161,1.0010431
18,0.671875,0.7027143429487179,0.671875,0.6700845161782661,0.92125034
19,0.640625,0.6586123511904762,0.640625,0.6219796176046175,0.7119474
20,0.59375,0.6310515873015873,0.59375,0.5877007107475858,0.8098971
21,0.578125,0.6817708333333333,0.578125,0.5610827403590561,0.8347626
22,0.640625,0.7298076923076923,0.640625,0.6471861471861471,0.7347431
23,0.546875,0.6236979166666666,0.546875,0.5430289967707731,0.8793462
24,0.59375,0.6536582341269841,0.59375,0.5973203012265512,0.7458315
25,0.71875,0.70098924512987,0.71875,0.6907328329882678,0.7907803
26,0.75,0.7732328869047619,0.75,0.7447991679802826,0.8026018
27,0.671875,0.746031746031746,0.671875,0.6841296724109225,0.7360332
28,0.6875,0.7488381410256411,0.6875,0.6782688326166587,0.79313546
29,0.796875,0.8173177083333334,0.796875,0.7977365288220551,0.8065069
30,0.640625,0.7449979707792208,0.640625,0.6367865896358543,0.69722104
31,0.65625,0.7236607142857143,0.65625,0.6604327444195381,0.8678186
32,0.671875,0.7522755456349206,0.671875,0.6774571645459804,0.7508838
33,0.703125,0.7131155303030302,0.703125,0.6951868323240227,0.7442738
34,0.765625,0.8270399305555556,0.765625,0.7596578768453768,0.6224926
35,0.734375,0.7955233134920635,0.734375,0.7359895381482553,0.55316746
36,0.6875,0.7709635416666667,0.6875,0.700211247086247,0.5284805
37,0.71875,0.7394197382478633,0.71875,0.712300973855408,0.74526924
38,0.796875,0.8565340909090909,0.796875,0.7926830296896086,0.51344407
39,0.65625,0.6645833333333334,0.65625,0.6463124549062048,0.62753344
40,0.734375,0.7676339285714285,0.734375,0.7388195138195137,0.72643626
41,0.8125,0.8529389880952382,0.8125,0.7997557092665789,0.6777481
42,0.75,0.813671875,0.75,0.746352924681098,0.73856235
43,0.671875,0.6869656385281385,0.671875,0.6583283199643494,0.47949296
44,0.796875,0.824795386904762,0.796875,0.7972065108094519,0.70235384
45,0.765625,0.8328327922077922,0.765625,0.7710751488095239,0.4486705
46,0.6875,0.7592092803030303,0.6875,0.6599232619912767,0.6335763
47,0.75,0.7484809027777778,0.75,0.7397536677879654,0.5123104
48,0.8125,0.837704613095238,0.8125,0.8170843045843045,0.54089355
49,0.671875,0.6793154761904762,0.671875,0.6552624458874459,0.4947325
50,0.78125,0.770892518939394,0.78125,0.7613636363636364,0.6411127
51,0.75,0.7626037157287157,0.75,0.749334800207962,0.45896122
52,0.765625,0.7929253472222222,0.765625,0.7529578877005347,0.6260315
53,0.703125,0.7180803571428571,0.703125,0.6966718177655677,0.43038768
54,0.796875,0.8349516369047618,0.796875,0.7973920840189224,0.45146048
55,0.796875,0.8217881944444445,0.796875,0.7973903266872017,0.7804848
56,0.703125,0.7555059523809524,0.703125,0.7011894355644356,0.4730266
57,0.828125,0.838392857142857,0.828125,0.8233837394223422,0.56940377
58,0.796875,0.8397569444444445,0.796875,0.7903615991851286,0.5859444
59,0.796875,0.8003584956709957,0.796875,0.7790940145380935,0.4040907
60,0.796875,0.8289062500000001,0.796875,0.7852357292554702,0.73417634
61,0.734375,0.8013099747474747,0.734375,0.7069326073232324,0.68532187
62,0.796875,0.8008207070707071,0.796875,0.7932592147435897,0.5279663
63,0.8125,0.835342261904762,0.8125,0.8070303618794997,0.43999454
64,0.828125,0.8442894345238096,0.828125,0.8170940170940171,0.619756
65,0.828125,0.8553800366300366,0.828125,0.8160140467171717,0.6045331
66,0.859375,0.8731770833333333,0.859375,0.8538563501556923,0.52220666
67,0.78125,0.7591579861111111,0.78125,0.7608084700226244,0.6157403
68,0.765625,0.7640625,0.765625,0.7520794921989775,0.5000721
69,0.765625,0.8204365079365078,0.765625,0.7594184282833178,0.5016484
70,0.8125,0.8551897321428572,0.8125,0.8122113997113997,0.4219008
71,0.734375,0.7634796626984126,0.734375,0.7354414682539682,0.426699
72,0.71875,0.7262634500915751,0.71875,0.7139756944444445,0.42966393
73,0.8125,0.829090831043956,0.8125,0.7997816381987578,0.33385175
74,0.703125,0.735506810897436,0.703125,0.7030314966895848,0.5169579
75,0.828125,0.8524057539682539,0.828125,0.8090645032051282,0.41943318
76,0.65625,0.6822916666666666,0.65625,0.6513365005092946,0.61776966
77,0.765625,0.8052083333333334,0.765625,0.7636326255980861,0.49545184
78,0.859375,0.8755828373015873,0.859375,0.8569117004319209,0.43528497
79,0.703125,0.6729166666666666,0.703125,0.6717191611493083,0.7255741
80,0.78125,0.8098958333333333,0.78125,0.7810737781954885,0.43903518
81,0.765625,0.8266256313131313,0.765625,0.7626981882496588,0.4632063
82,0.828125,0.8703311011904762,0.828125,0.8260817307692307,0.44109118
83,0.78125,0.8241071428571429,0.78125,0.7683646214896216,0.56076133
84,0.796875,0.8786492153679655,0.796875,0.7910834604627511,0.44401157
85,0.828125,0.8518415178571428,0.828125,0.8232402809608692,0.5064358
86,0.765625,0.7584517045454546,0.765625,0.7436427696078431,0.57147694
87,0.828125,0.8602182539682539,0.828125,0.8286006885271591,0.39543396
88,0.703125,0.724704071969697,0.703125,0.6888273048223706,0.39581567
89,0.765625,0.8040922619047619,0.765625,0.7605125777000777,0.50624305
90,0.859375,0.8763292696886447,0.859375,0.8577896495865245,0.38562104
91,0.78125,0.8210813492063492,0.78125,0.7740899290338146,0.42498803
92,0.75,0.7653882575757577,0.75,0.7443892793578148,0.3487662
93,0.8125,0.8341231684981685,0.8125,0.802076655982906,0.537334
94,0.8125,0.8341393849206349,0.8125,0.811705002513826,0.7852402
95,0.875,0.8883060515873016,0.875,0.872787028851996,0.7596203
96,0.6875,0.7374492694805196,0.6875,0.6950397977173326,0.5519115
97,0.796875,0.8188740079365079,0.796875,0.7934291150670794,0.4495584
98,0.828125,0.8612773944805194,0.828125,0.8265361557302346,0.5271497
99,0.828125,0.8363517992424242,0.828125,0.8207743623765296,0.594385
100,0.828125,0.8581845238095238,0.828125,0.8329491073698739,0.54668534
101,0.75,0.7897727272727273,0.75,0.7508094336219335,0.41678312
102,0.78125,0.8584077380952381,0.78125,0.788711564171123,0.3707562
103,0.796875,0.8378815628815628,0.796875,0.7954642936720142,0.5552408
104,0.765625,0.8046875,0.765625,0.7683226495726496,0.2505015
105,0.734375,0.7745535714285714,0.734375,0.7317816442816443,0.58548796
106,0.8125,0.8527591765873016,0.8125,0.8127418154761904,0.67522216
107,0.6875,0.7422619047619048,0.6875,0.6854571530522617,0.4691552
108,0.796875,0.805828373015873,0.796875,0.792555121687523,0.7024932
109,0.734375,0.7621031746031746,0.734375,0.7183211364229166,0.5721326
110,0.859375,0.8754650297619048,0.859375,0.8554070723684211,0.6930088
111,0.734375,0.7562477453102453,0.734375,0.729089270104895,0.43990725
112,0.78125,0.8383098672161172,0.78125,0.7847821110049372,0.3701354
113,0.828125,0.8971974206349206,0.828125,0.83536134004884,0.34990424
